config_id,acetylation_level,unloading_rate,loading_constant,rg_mean,rg_stddev,msd_alpha,msd_beta
264,0.215,0.18061689732822925,0.001968441080823736,5.437736511230469,5.437736511230469,0.5573795704985396,1.7064403310417047
222,0.12,0.015777562746319033,0.005863206485839333,5.015611171722412,5.015611171722412,0.5618430211490884,1.5930513933859083
265,0.7275,0.10496162222009665,0.005151515287446775,8.278000831604004,8.278000831604004,0.5851109806766616,2.208682318769811
266,0.5325,0.06147149103770636,0.07568076628047446,8.509907722473145,8.509907722473145,0.5810792533043448,2.0497017873687775
267,0.0325,0.04794270689722658,0.001001077792037246,4.711111068725586,4.711111068725586,0.5449890698365014,1.5051304584250331
268,0.12,0.049663346445027234,0.041223182348800666,6.878230571746826,6.878230571746826,0.5760852870885342,1.6910051460794988
269,0.055,0.022305626249636747,0.0011802947605303363,4.938596725463867,4.938596725463867,0.5506991761399087,1.5387219251555349
270,0.17,0.2227851151608322,0.03818736824067988,5.434964656829834,5.434964656829834,0.5710682366796669,1.6924405013004655
271,0.1625,0.09164611753245601,0.016654579375683046,5.298848628997803,5.298848628997803,0.567575094975841,1.6691328720161434
272,0.0675,0.016293054873827567,0.007415251794960095,5.045736312866211,5.045736312866211,0.5599148130448426,1.553273591602053
273,0.035,0.8212880145262423,0.02181868765451646,4.845147132873535,4.845147132873535,0.5671792705197578,1.540324133624339
274,0.065,0.06354679374112941,0.0012472678318721307,4.811727523803711,4.811727523803711,0.5475221118090248,1.543094046242916
275,0.465,0.49467857715002295,0.01093915401148418,6.802557468414307,6.802557468414307,0.5795664774968238,1.9810522127619965
276,0.045,0.08234844755292678,0.02196171508093911,4.853900909423828,4.853900909423828,0.5638164328190888,1.53900282982901
277,0.035,0.01196453693627427,0.009511924489180758,4.803551197052002,4.803551197052002,0.558268625212209,1.5363517978807442
278,0.01,0.1141286938846824,0.00904805142370909,4.68123197555542,4.68123197555542,0.5517843831237575,1.4949727639792076
279,0.085,0.585632700374773,0.0035824549689862247,5.064901828765869,5.064901828765869,0.5556148686057807,1.5856926232915207
280,0.0175,0.012121062159737614,0.0027824972923611102,4.71398401260376,4.71398401260376,0.5491738464408975,1.5028366057209606
281,0.2875,0.3993587354064634,0.02026760182532282,6.733105659484863,6.733105659484863,0.576148775110922,1.8115632780738462
282,0.035,0.37812333500265616,0.01123063562379322,4.829487323760986,4.829487323760986,0.5585327557334041,1.5239184995832702
283,0.0675,0.11363648735157691,0.03409670914421638,5.011959552764893,5.011959552764893,0.5682370263993861,1.5919150100079287
284,0.05,0.019987202399729787,0.006540306712614808,4.755826950073242,4.755826950073242,0.5562274121612412,1.5209877780402123
285,0.185,0.07821295179211885,0.030225974794766096,5.2094645500183105,5.2094645500183105,0.5689566221881703,1.6774691516957756
286,0.1875,0.07981371931285429,0.021624950888497543,5.3543829917907715,5.3543829917907715,0.5685180107533027,1.6884950854341485
287,0.015,0.48457100126395225,0.0041163475699793044,4.676929473876953,4.676929473876953,0.5530849976074941,1.4913918952546807
22,0.185,0.1735946248458346,0.002384533542009483,5.727517604827881,5.727517604827881,0.5649994241162691,1.6968835417417045
288,0.42,0.0924531347692766,0.0011229947718983913,8.57742977142334,8.57742977142334,0.5774761988252683,2.0104581221921785
289,0.0525,0.4739554187880623,0.0017058976303392205,4.890895366668701,4.890895366668701,0.5500618694901247,1.5402149750174214
290,0.165,0.020053410836758958,0.0029259975823756053,5.193628787994385,5.193628787994385,0.5540699783947338,1.656880891899097
291,0.965,0.37453875538446196,0.005354704507269113,11.777667999267578,11.777667999267578,0.591522384637378,2.418952703757541
292,0.5575,0.03410817894107041,0.023479818758826286,7.94275426864624,7.94275426864624,0.5799963457609044,2.031241590749693
293,0.0425,0.05091524571206399,0.0037271852748668568,4.814798831939697,4.814798831939697,0.556485537870943,1.5242653337848093
