config_id,association_valency,association_constant,association_lifetime,rg,msd_alpha,pair_msd_alpha
273,9,32.33372846590394,4.55697717920875,2.432372808456421,0.2689199825325284,0.28207457372288314
275,4,1.8037276214000904,5.523130233834584,3.4281368255615234,0.4979220333230912,0.5050020130506934
276,6,4.357064576512222,0.7407767874771372,2.7074906826019287,0.441774141337556,0.45109539734398235
277,9,62.987049128924,1.6602137031877615,2.431943893432617,0.2999951225548522,0.30952836907685133
278,4,26.432357159092362,3.5886302336904676,2.981639862060547,0.43734652128948925,0.44189273139616847
274,1,82.76232360969986,0.31583218373886274,7.907711505889893,0.6548552945039273,0.6597631361232802
27,3,56.69447547428794,7.026871826855614,3.5775868892669678,0.5274529732103906,0.5355933667993732
280,5,3.5082653746748242,0.10792370571575084,2.7972397804260254,0.6224979101460835,0.6257885610454649
279,9,16.19346565007133,1.1812179886556564,2.4382050037384033,0.34125124224709685,0.3471496350895314
281,10,36.896678480708914,0.1576890486075263,2.362931728363037,0.5265644133456042,0.5284649932329128
282,7,3.14446953410704,0.3707780089693096,2.6189310550689697,0.4958619091579638,0.49305476890318356
284,1,1.7522165691402831,1.951613990691463,10.180441856384277,0.6542276439772085,0.6593825894061957
283,1,30.4679413580414,1.0729169777575016,9.598995208740234,0.6556132879597572,0.6592390655928495
286,4,22.375060008618195,2.5525122021310813,2.996931791305542,0.44656094187586,0.4547739760526076
285,2,87.55861238980648,1.3468955057042562,5.164823532104492,0.6135117832253741,0.6195489397365397
287,5,2.774060705717374,4.608926398392354,2.8841519355773926,0.41043459280965816,0.4136327646264576
288,4,1.3476414682575506,0.4121325345768178,3.2333455085754395,0.5611112771535296,0.564529005872091
289,6,2.9322861532568854,1.807271691354308,2.7260022163391113,0.39508770274003757,0.39363935188273763
295,8,13.771970256931164,2.4626204167509167,2.5019474029541016,0.3080980211968247,0.32299110678854787
293,7,2.0440253217628084,0.22569907220922586,2.650758743286133,0.5530557992478348,0.5595060861935583
292,10,18.605058651601176,4.207182701473859,2.3937079906463623,0.26814252735131466,0.28520544448672214
290,5,14.59220075437278,0.18818105594765114,2.774190902709961,0.5564870815908675,0.560572075859292
28,2,62.567131251469725,7.017216560626189,6.261829853057861,0.6328506194645017,0.6384602646967209
294,2,1.8670740925790381,0.25882634410134786,5.602071762084961,0.6434094260522398,0.6482556616659754
291,1,12.771606821294794,0.45265717971204483,10.47101879119873,0.6549436981141941,0.659634322460183
296,4,2.955505211949479,0.18376263924374311,3.03615403175354,0.5970616274361954,0.600097496143839
297,4,33.108010209030596,0.5092426918756721,2.998743772506714,0.4890150734891753,0.49392851510869895
298,10,1.8411171772988246,0.9929603546916002,2.4853615760803223,0.3813349017750073,0.38345755008945576
29,9,23.280739480865144,4.73947746283418,2.4425058364868164,0.27340262637331225,0.2888946624023654
2,5,86.21840609032199,0.5201142460805447,2.778224468231201,0.4335271708636029,0.4396867889488085
299,2,17.062141850924665,0.11272725122656255,5.871349334716797,0.6525594117884375,0.6563968406159523
31,4,61.67056607692355,1.5121760906770314,3.0044033527374268,0.4446326339470947,0.44289652422676007
32,7,14.434110359922613,0.7963907613055,2.571765899658203,0.39729192636423194,0.3960563339354971
33,6,1.4613221810590802,1.6809941810439522,2.8042640686035156,0.4222251233787703,0.4271983358632446
34,8,14.933080402471155,0.4683181142393964,2.500117063522339,0.43003274385217666,0.4324518301699255
35,4,3.0624657766970205,2.9038785020888236,3.1866493225097656,0.4772559999166036,0.4849857490573282
36,2,25.743419314048904,0.554779476173534,4.599780559539795,0.6108071163628347,0.6169219593463938
37,3,4.624580019051504,4.283770473432298,3.798252582550049,0.5443726993153047,0.5499238828127793
38,2,36.83299378134027,5.1362391756736745,7.167512893676758,0.6273472267112229,0.6345162963514223
39,4,1.2315956200163305,1.40518036804443,3.2627012729644775,0.5134290932592697,0.5166096840164266
