config_id,association_valency,association_constant,association_lifetime,acetylation_level,rg,msd_alpha,pair_msd_alpha
73,9,98.96487416844826,8.770358783480967,0.91,5.964658260345459,0.6408457353182831,0.6449184386659556
74,6,6.429252702895062,8.416303617408573,0.02,3.243699550628662,0.5124374303414948,0.5185021894680396
71,2,7.831470303161575,0.11443483398593322,0.49,6.515911102294922,0.6619693562926221,0.6661735048398787
72,3,4.374411323747443,5.613161727861406,0.775,7.193952560424805,0.6515512639111923,0.6548284785694016
76,7,2.2276163634841475,6.20014479972325,0.285,4.3301825523376465,0.5532323968122586,0.5581531132967789
77,8,6.24664207077279,1.0996309817179217,0.03,2.7693440914154053,0.42983659164921656,0.43351649914309104
79,6,1.7222460776786108,4.492734535346371,0.14,4.993119239807129,0.5885576384913558,0.5911326789092625
75,7,93.84170308953414,9.787111959452028,0.38,3.381079912185669,0.5247806765024231,0.5306302177750356
78,10,8.167618699573557,2.717874467107628,0.95,7.3109893798828125,0.6496341130732202,0.6553413386181792
7,10,6.462142489193756,0.2925439396263245,0.56,3.2154128551483154,0.5432360380438706,0.548236164061193
80,2,2.8483277521119263,0.13435544678126535,0.04,8.557765007019043,0.6659677271914802,0.6689957564978976
81,5,1.4752082127798392,4.90365811509806,0.515,8.553389549255371,0.6497669269526389,0.6556705435742496
82,9,10.77087948262755,0.5810708084431148,0.04,2.66852068901062,0.4254225149652735,0.41953707992967576
83,8,29.074208441497834,0.9628378353332754,0.985,7.2295660972595215,0.6488722190767799,0.6523027464362932
84,1,2.875491745820591,7.949333297940934,0.025,8.65717601776123,0.6573625057421215,0.6613611339742412
85,1,7.6752050190422745,5.3549515585804475,0.05,11.01543140411377,0.6574250981604105,0.6619678300311536
86,10,5.3825218948442926,1.1169952885812344,0.06,2.6688408851623535,0.39958132984769335,0.40123353586979943
88,5,56.578624945821076,0.1956995062838184,0.045,3.150982618331909,0.5582646146063593,0.5605812969796186
87,2,63.8492304241164,4.051398186748466,0.015,9.26962661743164,0.6544131292297382,0.6587145085521875
8,6,59.61207653003686,2.3129650666410857,0.105,3.144544839859009,0.4925547260390666,0.49691071724464386
90,10,1.0498912498280513,9.548928281744598,0.23,8.94759750366211,0.6398889747769092,0.6457479044599026
89,2,10.70709589173127,0.6161837324251358,0.04,8.466394424438477,0.6521674745005936,0.6560526265416051
93,6,1.280520172755099,1.4241039043649026,0.035,3.629704236984253,0.5520742396260837,0.5590468935616463
94,4,3.074937188102961,2.525360234873318,0.03,5.783423900604248,0.6174085159989376,0.6228901800057985
91,2,84.84864461808407,2.660062591027108,0.485,9.802016258239746,0.6539997923883802,0.6584964918241121
95,4,3.60259101022376,0.4458243742224001,0.335,4.91768741607666,0.620175304525257,0.6246577985845703
96,6,24.048271782544564,0.2616905662346561,0.055,2.9542312622070312,0.5218754036835961,0.5221255730882582
92,5,3.8339680337201414,0.8504044579826457,0.84,6.049589157104492,0.6375803910925637,0.6413212448990719
97,3,8.371100599302235,3.775739959443213,0.2,7.776864528656006,0.6459613089375703,0.6509131474760655
98,3,30.913606331018435,6.890230923926245,0.02,6.115746021270752,0.6446599356781483,0.6497311899785442
99,4,26.74229696327279,0.3041682324524081,0.12,3.6179232597351074,0.585713628692144,0.5895593940988841
9,8,26.09352615944253,0.7035723208545868,0.015,2.724088668823242,0.42079810728311,0.4239526438293733
